holiday,temp,rain,snow,weather,date,Time,traffic_volume
No Holiday,292.01,0.0,0.0,Clear,17-10-2012,15:00:00,4714
No Holiday,292.61,0.0,0.0,Clear,17-10-2012,16:00:00,6723
No Holiday,292.65,0.0,0.0,Clear,17-10-2012,17:00:00,6180
No Holiday,290.52,0.0,0.0,,17-10-2012,18:00:00,4843
No Holiday,288.35,0.0,0.0,Clouds,17-10-2012,19:00:00,3435
No Holiday,286.72,0.0,0.0,Clouds,17-10-2012,20:00:00,2921
No Holiday,285.49,0.0,0.0,Clouds,17-10-2012,21:00:00,2763
No Holiday,284.22,0.0,0.0,Clouds,17-10-2012,22:00:00,1930
No Holiday,283.8,0.0,0.0,Clouds,17-10-2012,23:00:00,1160
No Holiday,283.72,0.0,0.0,Clouds,18-10-2012,00:00:00,654
No Holiday,282.8,0.0,0.0,Clouds,18-10-2012,01:00:00,374
No Holiday,282.32,0.0,0.0,Mist,18-10-2012,02:00:00,301
No Holiday,282.38,0.0,0.0,,18-10-2012,03:00:00,397
No Holiday,282.76,0.0,0.0,Clouds,18-10-2012,04:00:00,794
No Holiday,282.88,0.0,0.0,Mist,18-10-2012,05:00:00,2564
No Holiday,284.18,0.0,0.0,Clouds,18-10-2012,06:00:00,5358
No Holiday,284.69,0.0,0.0,Clouds,18-10-2012,07:00:00,6441
No Holiday,285.0,0.0,0.0,Clouds,18-10-2012,08:00:00,5536
No Holiday,286.9,0.0,0.0,Rain,18-10-2012,09:00:00,5256
No Holiday,288.35,0.0,0.0,Clouds,18-10-2012,10:00:00,4619
No Holiday,289.59,0.0,0.0,Clouds,18-10-2012,11:00:00,5107
No Holiday,288.27,0.0,0.0,Rain,18-10-2012,12:00:00,5147
No Holiday,286.41,0.0,0.0,Clouds,18-10-2012,13:00:00,5283
No Holiday,285.96,0.0,0.0,Clouds,18-10-2012,14:00:00,5704
No Holiday,287.04,0.0,0.0,Clouds,18-10-2012,15:00:00,5887
No Holiday,287.18,0.0,0.0,Clouds,18-10-2012,16:00:00,6307
No Holiday,286.94,0.0,0.0,Clouds,18-10-2012,17:00:00,5953
No Holiday,286.01,0.0,0.0,,18-10-2012,18:00:00,4519
No Holiday,284.67,0.0,0.0,Drizzle,18-10-2012,19:00:00,3427
No Holiday,283.44,0.0,0.0,Rain,18-10-2012,20:00:00,2921
No Holiday,282.51,0.0,0.0,Drizzle,18-10-2012,21:00:00,2649
No Holiday,281.9,0.0,0.0,Clouds,18-10-2012,22:00:00,2005
No Holiday,281.85,0.0,0.0,Clouds,18-10-2012,23:00:00,1177
No Holiday,281.28,0.0,0.0,Clouds,19-10-2012,00:00:00,699
No Holiday,280.97,0.0,0.0,Mist,19-10-2012,01:00:00,436
No Holiday,280.44,0.0,0.0,Drizzle,19-10-2012,02:00:00,353
No Holiday,280.44,0.0,0.0,Mist,19-10-2012,02:00:00,353
No Holiday,280.02,0.0,0.0,Mist,19-10-2012,03:00:00,399
No Holiday,279.79,0.0,0.0,Drizzle,19-10-2012,04:00:00,720
No Holiday,279.79,0.0,0.0,,19-10-2012,04:00:00,720
No Holiday,279.79,0.0,0.0,Rain,19-10-2012,04:00:00,720
No Holiday,279.79,0.0,0.0,Drizzle,19-10-2012,04:00:00,720
No Holiday,279.74,0.0,0.0,Mist,19-10-2012,05:00:00,2370
No Holiday,279.74,0.0,0.0,Rain,19-10-2012,05:00:00,2370
No Holiday,279.65,0.0,0.0,Drizzle,19-10-2012,06:00:00,5162
No Holiday,279.65,0.0,0.0,Mist,19-10-2012,06:00:00,5162
No Holiday,279.65,0.0,0.0,Rain,19-10-2012,06:00:00,5162
No Holiday,279.45,0.0,0.0,Mist,19-10-2012,07:00:00,5777
No Holiday,279.45,0.0,0.0,Rain,19-10-2012,07:00:00,5777
No Holiday,279.22,0.0,0.0,Drizzle,19-10-2012,08:00:00,5235
No Holiday,279.22,0.0,0.0,Mist,19-10-2012,08:00:00,5235
No Holiday,279.22,0.0,0.0,Rain,19-10-2012,08:00:00,5235
No Holiday,279.35,0.0,0.0,Rain,19-10-2012,09:00:00,4606
No Holiday,279.35,0.0,0.0,Mist,19-10-2012,09:00:00,4606
No Holiday,279.92,0.0,0.0,,19-10-2012,10:00:00,4328
No Holiday,280.44,0.0,0.0,Clouds,19-10-2012,11:00:00,4282
No Holiday,281.0,0.0,0.0,Clouds,19-10-2012,12:00:00,4489
No Holiday,281.51,0.0,0.0,Clouds,19-10-2012,13:00:00,4908
No Holiday,281.93,0.0,0.0,Mist,19-10-2012,14:00:00,5620
No Holiday,281.94,0.0,0.0,Mist,19-10-2012,15:00:00,5849
No Holiday,281.94,0.0,0.0,Drizzle,19-10-2012,15:00:00,5849
No Holiday,282.27,0.0,0.0,Rain,19-10-2012,16:00:00,4945
No Holiday,282.41,0.0,0.0,Rain,19-10-2012,17:00:00,4619
No Holiday,282.21,0.0,0.0,Clouds,19-10-2012,18:00:00,4479
No Holiday,281.69,0.0,0.0,Clouds,19-10-2012,19:00:00,3804
No Holiday,281.26,0.0,0.0,Clouds,19-10-2012,20:00:00,2908
No Holiday,280.66,0.0,0.0,Mist,19-10-2012,21:00:00,2942
No Holiday,280.43,0.0,0.0,Drizzle,19-10-2012,22:00:00,3077
No Holiday,280.43,0.0,0.0,Drizzle,19-10-2012,22:00:00,3077
No Holiday,280.1,0.0,0.0,Mist,19-10-2012,23:00:00,2051
No Holiday,280.1,0.0,0.0,Rain,19-10-2012,23:00:00,2051
No Holiday,280.1,0.0,0.0,Drizzle,19-10-2012,23:00:00,2051
No Holiday,280.06,0.0,0.0,Rain,20-10-2012,00:00:00,1270
No Holiday,280.06,0.0,0.0,,20-10-2012,00:00:00,1270
No Holiday,280.28,0.0,0.0,Drizzle,20-10-2012,01:00:00,773
No Holiday,280.28,0.0,0.0,,20-10-2012,01:00:00,773
No Holiday,280.38,0.0,0.0,Drizzle,20-10-2012,02:00:00,589
No Holiday,280.62,0.0,0.0,Drizzle,20-10-2012,03:00:00,432
No Holiday,280.62,0.0,0.0,Mist,20-10-2012,03:00:00,432
No Holiday,280.91,0.0,0.0,Mist,20-10-2012,04:00:00,401
No Holiday,280.91,0.0,0.0,Drizzle,20-10-2012,04:00:00,401
No Holiday,280.91,0.0,0.0,Rain,20-10-2012,04:00:00,401
No Holiday,280.96,0.0,0.0,Rain,20-10-2012,05:00:00,759
No Holiday,280.96,0.0,0.0,Mist,20-10-2012,05:00:00,759
No Holiday,280.96,0.0,0.0,Drizzle,20-10-2012,05:00:00,759
No Holiday,281.13,0.0,0.0,Rain,20-10-2012,06:00:00,1313
No Holiday,281.13,0.0,0.0,Mist,20-10-2012,06:00:00,1313
No Holiday,281.13,0.0,0.0,Drizzle,20-10-2012,06:00:00,1313
No Holiday,281.28,0.0,0.0,,20-10-2012,07:00:00,1824
No Holiday,281.28,0.0,0.0,Mist,20-10-2012,07:00:00,1824
No Holiday,281.28,0.0,0.0,Drizzle,20-10-2012,07:00:00,1824
No Holiday,281.19,0.0,0.0,Rain,20-10-2012,08:00:00,2787
No Holiday,281.19,0.0,0.0,Mist,20-10-2012,08:00:00,2787
No Holiday,281.19,0.0,0.0,Drizzle,20-10-2012,08:00:00,2787
No Holiday,281.7,0.0,0.0,Rain,20-10-2012,09:00:00,3713
No Holiday,281.7,0.0,0.0,Drizzle,20-10-2012,09:00:00,3713
No Holiday,281.7,0.0,0.0,Mist,20-10-2012,09:00:00,3713
No Holiday,281.7,0.0,0.0,Drizzle,20-10-2012,09:00:00,3713
No Holiday,282.02,0.0,0.0,Rain,20-10-2012,10:00:00,3815
No Holiday,282.02,0.0,0.0,Drizzle,20-10-2012,10:00:00,3815
No Holiday,282.02,0.0,0.0,Mist,20-10-2012,10:00:00,3815
No Holiday,282.02,0.0,0.0,Rain,20-10-2012,10:00:00,3815
No Holiday,282.35,0.0,0.0,Rain,20-10-2012,11:00:00,4339
No Holiday,282.35,0.0,0.0,Mist,20-10-2012,11:00:00,4339
No Holiday,282.35,0.0,0.0,Drizzle,20-10-2012,11:00:00,4339
No Holiday,282.71,0.0,0.0,Rain,20-10-2012,12:00:00,4613
No Holiday,282.71,0.0,0.0,,20-10-2012,12:00:00,4613
No Holiday,282.71,0.0,0.0,Rain,20-10-2012,12:00:00,4613
No Holiday,282.71,0.0,0.0,Rain,20-10-2012,12:00:00,4613
No Holiday,283.31,0.0,0.0,Rain,20-10-2012,13:00:00,4507
No Holiday,283.79,0.0,0.0,Clouds,20-10-2012,14:00:00,4452
No Holiday,284.2,0.0,0.0,Clouds,20-10-2012,15:00:00,4636
No Holiday,284.32,0.0,0.0,Clouds,20-10-2012,16:00:00,4810
No Holiday,284.13,0.0,0.0,Clouds,20-10-2012,17:00:00,5125
No Holiday,283.14,0.0,0.0,Clouds,20-10-2012,18:00:00,4337
No Holiday,281.4,0.0,0.0,Clouds,20-10-2012,19:00:00,3644
No Holiday,280.47,0.0,0.0,Clouds,20-10-2012,20:00:00,3107
No Holiday,279.52,0.0,0.0,Clouds,20-10-2012,21:00:00,2929
No Holiday,278.85,0.0,0.0,Mist,20-10-2012,22:00:00,2865
No Holiday,278.12,0.0,0.0,Fog,20-10-2012,23:00:00,2340
No Holiday,,0.0,0.0,Mist,21-10-2012,00:00:00,1372
No Holiday,275.93,0.0,0.0,Fog,21-10-2012,08:00:00,1928
No Holiday,275.93,0.0,0.0,Mist,21-10-2012,08:00:00,1928
No Holiday,284.09,0.0,0.0,Clouds,21-10-2012,17:00:00,4695
No Holiday,282.6,0.0,0.0,Clouds,21-10-2012,18:00:00,4335
No Holiday,281.72,0.0,0.0,Clouds,21-10-2012,22:00:00,1583
No Holiday,281.26,0.0,0.0,Clouds,21-10-2012,23:00:00,959
No Holiday,281.29,0.0,0.0,Clouds,22-10-2012,00:00:00,498
No Holiday,281.01,0.0,0.0,Clouds,22-10-2012,01:00:00,306
No Holiday,280.57,0.0,0.0,Clouds,22-10-2012,02:00:00,259
No Holiday,280.54,0.0,0.0,Clouds,22-10-2012,03:00:00,324
No Holiday,279.37,0.0,0.0,Mist,22-10-2012,04:00:00,806
No Holiday,279.18,0.0,0.0,Mist,22-10-2012,05:00:00,2622
No Holiday,279.05,0.0,0.0,Mist,22-10-2012,06:00:00,5456
No Holiday,282.7,0.0,0.0,Clear,22-10-2012,10:00:00,4324
No Holiday,286.17,0.0,0.0,Clouds,22-10-2012,11:00:00,4378
No Holiday,288.61,0.0,0.0,,22-10-2012,12:00:00,4639
No Holiday,290.59,0.0,0.0,Clouds,22-10-2012,13:00:00,4546
No Holiday,292.21,0.0,0.0,Clouds,22-10-2012,14:00:00,5006
No Holiday,,0.0,0.0,Clouds,22-10-2012,15:00:00,5361
No Holiday,,0.0,0.0,Clouds,22-10-2012,16:00:00,6101
No Holiday,293.4,0.0,0.0,Clouds,22-10-2012,17:00:00,5781
No Holiday,291.47,0.0,0.0,Clouds,22-10-2012,18:00:00,4272
No Holiday,289.17,0.0,0.0,Clouds,22-10-2012,19:00:00,3091
No Holiday,287.28,0.0,0.0,Clear,22-10-2012,20:00:00,2434
No Holiday,286.1,0.0,0.0,Clear,22-10-2012,21:00:00,1984
No Holiday,285.45,0.0,0.0,Clouds,22-10-2012,22:00:00,1383
No Holiday,285.33,0.0,0.0,Clouds,22-10-2012,23:00:00,959
No Holiday,285.07,0.0,0.0,Clouds,23-10-2012,00:00:00,511
No Holiday,284.58,0.0,0.0,Clouds,23-10-2012,01:00:00,346
No Holiday,283.88,0.0,0.0,Clouds,23-10-2012,02:00:00,253
No Holiday,283.55,0.0,0.0,Clouds,23-10-2012,03:00:00,349
No Holiday,282.85,0.0,0.0,Clouds,23-10-2012,04:00:00,807
No Holiday,282.42,0.0,0.0,Clouds,23-10-2012,05:00:00,2669
No Holiday,282.13,0.0,0.0,Clouds,23-10-2012,06:00:00,5210
No Holiday,281.85,0.0,0.0,Clouds,23-10-2012,07:00:00,6083
No Holiday,281.85,0.0,0.0,Clouds,23-10-2012,08:00:00,5790
No Holiday,283.07,0.0,0.0,,23-10-2012,09:00:00,5484
No Holiday,284.53,0.0,0.0,Clouds,23-10-2012,10:00:00,4407
No Holiday,285.6,0.0,0.0,Clouds,23-10-2012,11:00:00,4725
No Holiday,286.63,0.0,0.0,Clouds,23-10-2012,12:00:00,4826
No Holiday,286.75,0.0,0.0,Rain,23-10-2012,13:00:00,4945
No Holiday,287.97,0.0,0.0,Clouds,23-10-2012,14:00:00,5065
No Holiday,288.54,0.0,0.0,Thunderstorm,23-10-2012,15:00:00,5618
No Holiday,,0.0,0.0,Clouds,23-10-2012,16:00:00,6094
No Holiday,,0.0,0.0,Clouds,23-10-2012,17:00:00,5844
No Holiday,,0.0,0.0,Clouds,23-10-2012,18:00:00,4649
No Holiday,287.59,0.0,0.0,Clouds,23-10-2012,19:00:00,3180
No Holiday,287.21,0.0,0.0,Clouds,23-10-2012,20:00:00,2963
No Holiday,286.29,0.0,0.0,Clouds,23-10-2012,21:00:00,2450
No Holiday,285.7,0.0,0.0,Clouds,23-10-2012,22:00:00,1613
No Holiday,285.61,0.0,0.0,Clouds,23-10-2012,23:00:00,1021
No Holiday,285.37,0.0,0.0,,24-10-2012,00:00:00,580
No Holiday,285.37,0.0,0.0,Mist,24-10-2012,00:00:00,580
No Holiday,285.51,0.0,0.0,Clouds,24-10-2012,01:00:00,298
No Holiday,285.6,0.0,0.0,Haze,24-10-2012,02:00:00,261
No Holiday,285.99,0.0,0.0,Mist,24-10-2012,03:00:00,408
No Holiday,285.99,0.0,0.0,Haze,24-10-2012,03:00:00,408
No Holiday,285.94,0.0,0.0,Mist,24-10-2012,04:00:00,793
No Holiday,285.94,0.0,0.0,Thunderstorm,24-10-2012,04:00:00,793
No Holiday,285.97,0.0,0.0,Mist,24-10-2012,05:00:00,2643
No Holiday,285.97,0.0,0.0,Rain,24-10-2012,05:00:00,2643
No Holiday,285.97,0.0,0.0,Thunderstorm,24-10-2012,05:00:00,2643
No Holiday,285.73,0.0,0.0,Mist,24-10-2012,06:00:00,5593
No Holiday,285.73,0.0,0.0,Thunderstorm,24-10-2012,06:00:00,5593
No Holiday,285.73,0.0,0.0,Rain,24-10-2012,06:00:00,5593
No Holiday,285.73,0.0,0.0,Thunderstorm,24-10-2012,06:00:00,5593
No Holiday,285.5,0.0,0.0,Rain,24-10-2012,07:00:00,5722
No Holiday,285.5,0.0,0.0,Mist,24-10-2012,07:00:00,5722
No Holiday,285.55,0.0,0.0,Drizzle,24-10-2012,08:00:00,5607
No Holiday,285.55,0.0,0.0,Mist,24-10-2012,08:00:00,5607
No Holiday,285.55,0.0,0.0,Rain,24-10-2012,08:00:00,5607
No Holiday,285.55,0.0,0.0,Thunderstorm,24-10-2012,08:00:00,5607
No Holiday,285.93,0.0,0.0,,24-10-2012,09:00:00,5492
No Holiday,285.93,0.0,0.0,Mist,24-10-2012,09:00:00,5492
No Holiday,285.93,0.0,0.0,Rain,24-10-2012,09:00:00,5492
No Holiday,286.34,0.0,0.0,Mist,24-10-2012,10:00:00,4542
No Holiday,286.82,0.0,0.0,Mist,24-10-2012,11:00:00,4720
No Holiday,286.82,0.0,0.0,Fog,24-10-2012,11:00:00,4720
No Holiday,,0.0,0.0,Mist,24-10-2012,12:00:00,4982
No Holiday,288.36,0.0,0.0,Haze,24-10-2012,12:00:00,4982
No Holiday,288.36,0.0,0.0,Fog,24-10-2012,12:00:00,4982
No Holiday,289.08,0.0,0.0,Haze,24-10-2012,13:00:00,5032
No Holiday,289.08,0.0,0.0,Mist,24-10-2012,13:00:00,5032
No Holiday,289.08,0.0,0.0,Fog,24-10-2012,13:00:00,5032
No Holiday,289.88,0.0,0.0,Mist,24-10-2012,14:00:00,5212
No Holiday,289.88,0.0,0.0,Haze,24-10-2012,14:00:00,5212
No Holiday,290.24,0.0,0.0,Mist,24-10-2012,15:00:00,5661
No Holiday,290.24,0.0,0.0,Haze,24-10-2012,15:00:00,5661
No Holiday,290.24,0.0,0.0,Rain,24-10-2012,15:00:00,5661
No Holiday,290.01,0.0,0.0,Mist,24-10-2012,16:00:00,5812
No Holiday,289.62,0.0,0.0,Haze,24-10-2012,17:00:00,5855
No Holiday,289.62,0.0,0.0,Mist,24-10-2012,17:00:00,5855
No Holiday,289.61,0.0,0.0,Haze,24-10-2012,18:00:00,4416
No Holiday,,0.0,0.0,Mist,24-10-2012,18:00:00,4416
No Holiday,289.06,0.0,0.0,Mist,24-10-2012,19:00:00,3118
No Holiday,288.34,0.0,0.0,Haze,24-10-2012,20:00:00,2877
No Holiday,288.34,0.0,0.0,,24-10-2012,20:00:00,2877
No Holiday,287.06,0.0,0.0,Mist,24-10-2012,21:00:00,2498
No Holiday,287.41,0.0,0.0,Mist,24-10-2012,22:00:00,1701
No Holiday,287.52,0.0,0.0,Mist,24-10-2012,23:00:00,1028
No Holiday,287.81,0.0,0.0,Mist,25-10-2012,00:00:00,578
No Holiday,287.29,0.0,0.0,Mist,25-10-2012,01:00:00,354
No Holiday,287.23,0.0,0.0,Mist,25-10-2012,02:00:00,272
No Holiday,286.44,0.0,0.0,Mist,25-10-2012,03:00:00,370
No Holiday,285.32,0.0,0.0,Mist,25-10-2012,04:00:00,809
No Holiday,285.32,0.0,0.0,Fog,25-10-2012,04:00:00,809
No Holiday,285.43,0.0,0.0,Mist,25-10-2012,05:00:00,2641
No Holiday,285.53,0.0,0.0,Mist,25-10-2012,06:00:00,4957
No Holiday,285.2,0.0,0.0,Mist,25-10-2012,07:00:00,6036
No Holiday,285.2,0.0,0.0,Fog,25-10-2012,07:00:00,6036
No Holiday,285.02,0.0,0.0,Mist,25-10-2012,08:00:00,5309
No Holiday,286.43,0.0,0.0,,25-10-2012,10:00:00,4438
No Holiday,,0.0,0.0,Mist,25-10-2012,11:00:00,4723
No Holiday,287.6,0.0,0.0,Mist,25-10-2012,12:00:00,4879
No Holiday,287.29,0.0,0.0,Clouds,25-10-2012,13:00:00,5062
No Holiday,286.41,0.0,0.0,Rain,25-10-2012,14:00:00,5450
No Holiday,286.41,0.0,0.0,Mist,25-10-2012,14:00:00,5450
No Holiday,286.41,0.0,0.0,Drizzle,25-10-2012,14:00:00,5450
No Holiday,286.41,0.0,0.0,Drizzle,25-10-2012,14:00:00,5450
No Holiday,285.8,0.0,0.0,Drizzle,25-10-2012,15:00:00,5888
No Holiday,285.8,0.0,0.0,Mist,25-10-2012,15:00:00,5888
No Holiday,285.8,0.0,0.0,Rain,25-10-2012,15:00:00,5888
No Holiday,285.8,0.0,0.0,Drizzle,25-10-2012,15:00:00,5888
No Holiday,285.8,0.0,0.0,Rain,25-10-2012,15:00:00,5888
No Holiday,285.29,0.0,0.0,Rain,25-10-2012,16:00:00,6473
No Holiday,285.29,0.0,0.0,Mist,25-10-2012,16:00:00,6473
No Holiday,285.29,0.0,0.0,Drizzle,25-10-2012,16:00:00,6473
No Holiday,284.77,0.0,0.0,Rain,25-10-2012,17:00:00,6488
No Holiday,284.77,0.0,0.0,Mist,25-10-2012,17:00:00,6488
No Holiday,284.77,0.0,0.0,Rain,25-10-2012,17:00:00,6488
No Holiday,,0.0,0.0,Drizzle,25-10-2012,18:00:00,5351
No Holiday,284.29,0.0,0.0,Mist,25-10-2012,18:00:00,5351
No Holiday,284.29,0.0,0.0,,25-10-2012,18:00:00,5351
No Holiday,284.29,0.0,0.0,Rain,25-10-2012,18:00:00,5351
No Holiday,283.79,0.0,0.0,Drizzle,25-10-2012,19:00:00,3500
No Holiday,283.79,0.0,0.0,Mist,25-10-2012,19:00:00,3500
No Holiday,283.79,0.0,0.0,Rain,25-10-2012,19:00:00,3500
No Holiday,283.44,0.0,0.0,Rain,25-10-2012,20:00:00,2856
No Holiday,283.44,0.0,0.0,Mist,25-10-2012,20:00:00,2856
No Holiday,283.44,0.0,0.0,Drizzle,25-10-2012,20:00:00,2856
No Holiday,283.22,0.0,0.0,Rain,25-10-2012,21:00:00,2587
No Holiday,283.22,0.0,0.0,Mist,25-10-2012,21:00:00,2587
No Holiday,283.22,0.0,0.0,Drizzle,25-10-2012,21:00:00,2587
No Holiday,282.82,0.0,0.0,Clouds,25-10-2012,22:00:00,1979
No Holiday,282.13,0.0,0.0,Clouds,25-10-2012,23:00:00,1284
No Holiday,281.05,0.0,0.0,Rain,26-10-2012,00:00:00,665
No Holiday,281.05,0.0,0.0,Rain,26-10-2012,00:00:00,665
No Holiday,281.05,0.0,0.0,Drizzle,26-10-2012,00:00:00,665
No Holiday,280.44,0.0,0.0,Drizzle,26-10-2012,01:00:00,432
No Holiday,280.44,0.0,0.0,Rain,26-10-2012,01:00:00,432
No Holiday,280.07,0.0,0.0,,26-10-2012,02:00:00,326
No Holiday,280.07,0.0,0.0,Mist,26-10-2012,02:00:00,326
No Holiday,280.07,0.0,0.0,Drizzle,26-10-2012,02:00:00,326
No Holiday,279.54,0.0,0.0,Rain,26-10-2012,03:00:00,380
No Holiday,279.54,0.0,0.0,Mist,26-10-2012,03:00:00,380
No Holiday,279.54,0.0,0.0,Drizzle,26-10-2012,03:00:00,380
No Holiday,279.54,0.0,0.0,Drizzle,26-10-2012,03:00:00,380
No Holiday,278.93,0.0,0.0,Rain,26-10-2012,04:00:00,705
No Holiday,278.93,0.0,0.0,Mist,26-10-2012,04:00:00,705
No Holiday,278.93,0.0,0.0,Rain,26-10-2012,04:00:00,705
No Holiday,278.93,0.0,0.0,Drizzle,26-10-2012,04:00:00,705
No Holiday,278.93,0.0,0.0,Drizzle,26-10-2012,04:00:00,705
No Holiday,278.27,0.0,0.0,Rain,26-10-2012,05:00:00,2430
No Holiday,278.27,0.0,0.0,Mist,26-10-2012,05:00:00,2430
No Holiday,278.27,0.0,0.0,Rain,26-10-2012,05:00:00,2430
No Holiday,278.27,0.0,0.0,Thunderstorm,26-10-2012,05:00:00,2430
No Holiday,278.07,0.0,0.0,Rain,26-10-2012,06:00:00,5426
No Holiday,278.07,0.0,0.0,Mist,26-10-2012,06:00:00,5426
No Holiday,278.07,0.0,0.0,,26-10-2012,06:00:00,5426
No Holiday,277.53,0.0,0.0,Rain,26-10-2012,07:00:00,6499
No Holiday,277.53,0.0,0.0,Rain,26-10-2012,07:00:00,6499
No Holiday,276.23,0.0,0.0,Rain,26-10-2012,08:00:00,5856
No Holiday,276.23,0.0,0.0,Mist,26-10-2012,08:00:00,5856
No Holiday,276.23,0.0,0.0,Rain,26-10-2012,08:00:00,5856
No Holiday,275.66,0.0,0.0,Rain,26-10-2012,09:00:00,5234
No Holiday,275.66,0.0,0.0,Mist,26-10-2012,09:00:00,5234
No Holiday,275.66,0.0,0.0,Snow,26-10-2012,09:00:00,5234
No Holiday,275.02,0.0,0.0,Rain,26-10-2012,10:00:00,4695
No Holiday,275.02,0.0,0.0,Mist,26-10-2012,10:00:00,4695
No Holiday,275.02,0.0,0.0,Rain,26-10-2012,10:00:00,4695
No Holiday,275.02,0.0,0.0,Snow,26-10-2012,10:00:00,4695
No Holiday,275.03,0.0,0.0,Rain,26-10-2012,11:00:00,5341
No Holiday,275.03,0.0,0.0,Snow,26-10-2012,11:00:00,5341
No Holiday,275.03,0.0,0.0,Mist,26-10-2012,11:00:00,5341
No Holiday,275.03,0.0,0.0,Rain,26-10-2012,11:00:00,5341
No Holiday,274.5,0.0,0.0,Mist,26-10-2012,12:00:00,5943
No Holiday,274.5,0.0,0.0,,26-10-2012,12:00:00,5943
No Holiday,275.01,0.0,0.0,Snow,26-10-2012,13:00:00,5874
No Holiday,275.38,0.0,0.0,Snow,26-10-2012,14:00:00,5879
No Holiday,275.38,0.0,0.0,Mist,26-10-2012,14:00:00,5879
No Holiday,275.85,0.0,0.0,Snow,26-10-2012,15:00:00,6060
No Holiday,276.56,0.0,0.0,Clouds,26-10-2012,16:00:00,6348
No Holiday,276.7,0.0,0.0,Clouds,26-10-2012,17:00:00,5955
No Holiday,276.71,0.0,0.0,Clouds,26-10-2012,18:00:00,5341
No Holiday,276.43,0.0,0.0,Clouds,26-10-2012,19:00:00,4144
No Holiday,276.23,0.0,0.0,Clouds,26-10-2012,20:00:00,3249
No Holiday,275.99,0.0,0.0,Clouds,26-10-2012,21:00:00,3017
No Holiday,276.28,0.0,0.0,Clouds,26-10-2012,22:00:00,2765
No Holiday,276.28,0.0,0.0,Clouds,26-10-2012,23:00:00,1894
No Holiday,276.01,0.0,0.0,Clouds,27-10-2012,00:00:00,1159
No Holiday,275.36,0.0,0.0,Clouds,27-10-2012,01:00:00,822
No Holiday,274.93,0.0,0.0,Clouds,27-10-2012,02:00:00,641
No Holiday,,0.0,0.0,Clouds,27-10-2012,03:00:00,411
No Holiday,274.01,0.0,0.0,Clear,27-10-2012,04:00:00,468
No Holiday,273.71,0.0,0.0,Clear,27-10-2012,05:00:00,723
No Holiday,273.43,0.0,0.0,Clear,27-10-2012,06:00:00,1415
No Holiday,273.65,0.0,0.0,Clouds,27-10-2012,07:00:00,2191
No Holiday,274.58,0.0,0.0,Clouds,27-10-2012,08:00:00,3185
No Holiday,275.39,0.0,0.0,Clouds,27-10-2012,09:00:00,4076
No Holiday,275.44,0.0,0.0,Clear,27-10-2012,10:00:00,4522
No Holiday,276.11,0.0,0.0,Clouds,27-10-2012,11:00:00,6012
No Holiday,276.48,0.0,0.0,Clouds,27-10-2012,12:00:00,5975
No Holiday,276.5,0.0,0.0,Clouds,27-10-2012,13:00:00,5307
No Holiday,276.56,0.0,0.0,,27-10-2012,14:00:00,4678
No Holiday,276.61,0.0,0.0,Clouds,27-10-2012,15:00:00,4405
No Holiday,276.9,0.0,0.0,Clouds,27-10-2012,16:00:00,4403
No Holiday,276.61,0.0,0.0,Clouds,27-10-2012,17:00:00,4311
No Holiday,276.34,0.0,0.0,Clouds,27-10-2012,18:00:00,4198
No Holiday,275.96,0.0,0.0,Clouds,27-10-2012,19:00:00,3475
No Holiday,275.6,0.0,0.0,Clouds,27-10-2012,20:00:00,3078
No Holiday,274.86,0.0,0.0,Clouds,27-10-2012,21:00:00,2931
No Holiday,274.05,0.0,0.0,Clouds,27-10-2012,22:00:00,2941
No Holiday,273.62,0.0,0.0,Clouds,27-10-2012,23:00:00,2240
No Holiday,273.52,0.0,0.0,Clouds,28-10-2012,00:00:00,1564
No Holiday,273.54,0.0,0.0,Clouds,28-10-2012,01:00:00,795
No Holiday,273.63,0.0,0.0,Clouds,28-10-2012,02:00:00,447
No Holiday,273.63,0.0,0.0,Clouds,28-10-2012,03:00:00,443
No Holiday,273.22,0.0,0.0,Clouds,28-10-2012,04:00:00,330
No Holiday,272.75,0.0,0.0,Clouds,28-10-2012,05:00:00,453
No Holiday,,0.0,0.0,Clouds,28-10-2012,06:00:00,755
No Holiday,271.06,0.0,0.0,Clouds,28-10-2012,07:00:00,953
No Holiday,270.68,0.0,0.0,,28-10-2012,08:00:00,1650
No Holiday,272.6,0.0,0.0,Clear,28-10-2012,09:00:00,2442
No Holiday,274.06,0.0,0.0,Clear,28-10-2012,10:00:00,3230
No Holiday,275.81,0.0,0.0,Clear,28-10-2012,11:00:00,3575
No Holiday,277.54,0.0,0.0,Clouds,28-10-2012,12:00:00,4139
No Holiday,278.54,0.0,0.0,Clouds,28-10-2012,13:00:00,3892
No Holiday,278.97,0.0,0.0,Clouds,28-10-2012,14:00:00,3989
No Holiday,278.91,0.0,0.0,Clouds,28-10-2012,15:00:00,4294
No Holiday,278.81,0.0,0.0,Clouds,28-10-2012,16:00:00,4521
No Holiday,278.27,0.0,0.0,Clouds,28-10-2012,17:00:00,4280
No Holiday,276.67,0.0,0.0,Clouds,28-10-2012,18:00:00,3945
No Holiday,275.86,0.0,0.0,Clouds,28-10-2012,19:00:00,3169
No Holiday,274.29,0.0,0.0,Clouds,28-10-2012,20:00:00,2772
No Holiday,273.37,0.0,0.0,Clouds,28-10-2012,21:00:00,2213
